BDV36765.1	iSSON_1240.SSON_2550	31.5	1031	666	16	5	1004	3	1024	7.37e-139	443
BDV36765.1	iJN1463.PP_1385	32.0	1040	665	18	7	1014	5	1034	1.39e-138	442
BDV36765.1	iML1515.b2470	31.4	1031	667	16	5	1004	3	1024	3.91e-138	441
BDV36765.1	iSF_1195.SF2512	31.4	1031	667	16	5	1004	3	1024	3.91e-138	441
BDV36765.1	STM_v1_0.STM3391	32.5	1033	659	19	5	1006	3	1028	7.62e-138	440
BDV36765.1	iML1515.b3266	32.7	1033	657	20	5	1006	3	1028	9.94e-138	440
BDV36765.1	iYL1228.KPN_03673	32.7	1031	655	20	7	1006	5	1027	2.92e-136	436
BDV36766.1	iSDY_1059.SDY_0456	28.4	320	193	8	83	374	66	377	1.53e-24	103
BDV36766.1	iSF_1195.SF0408	28.8	320	192	8	83	374	66	377	3.89e-24	102
BDV36766.1	iSSON_1240.SSON_0450	28.8	320	192	8	83	374	66	377	3.89e-24	102
BDV36766.1	iML1515.b0463	28.4	320	193	8	83	374	66	377	9.87e-24	101
BDV36766.1	iML1515.b3265	27.9	359	220	10	48	377	32	380	4.09e-23	99.4
BDV36766.1	iSbBS512_1146.SbBS512_E3648	27.6	359	221	10	48	377	32	380	1.03e-22	98.2
BDV36766.1	iJN1463.PP_5386	28.9	305	190	7	90	387	131	415	4.12e-22	97.4
BDV36766.1	STM_v1_0.STM3390	27.2	324	199	8	83	377	65	380	1.92e-22	97.4
BDV36766.1	iYL1228.KPN_03672	27.4	314	194	7	83	371	64	368	3.90e-21	93.6
BDV36767.1	iJN1463.PP_3427	26.7	491	315	6	7	491	11	462	6.77e-34	133
BDV36767.1	iJN1463.PP_1384	25.4	489	331	7	12	497	15	472	2.38e-32	129
BDV36767.1	iJN1463.PP_4211	25.8	457	307	7	44	491	30	463	1.28e-31	127
BDV36769.1	iYL1228.KPN_02649	25.1	363	244	10	90	445	50	391	9.03e-25	105
BDV36769.1	STM_v1_0.STM2286	24.7	361	252	9	90	445	50	395	1.75e-24	104
BDV36769.1	iPC815.YPO3824	24.4	377	254	10	86	445	68	430	2.31e-22	98.6
BDV36771.1	iMM1415.71883	42.7	293	159	7	32	320	67	354	4.20e-53	178
BDV36771.1	iLB1027_lipid.PHATRDRAFT_12269	41.2	296	165	6	27	315	2	295	1.63e-50	169
BDV36771.1	iJN1463.PP_5318	40.1	289	168	4	28	316	9	292	3.17e-49	166
BDV36771.1	iMM904.YNR041C	40.3	290	161	6	25	307	70	354	8.60e-47	161
BDV36773.1	iSynCJ816.SGL_RS16880	32.5	212	130	5	65	263	50	261	1.08e-25	102
BDV36773.1	iML1515.b2533	30.7	225	143	4	36	251	12	232	4.97e-23	95.1
BDV36773.1	iSbBS512_1146.SbBS512_E2908	30.7	225	143	4	36	251	12	232	4.97e-23	95.1
BDV36773.1	iSF_1195.SF2580	30.7	225	143	4	36	251	12	232	4.97e-23	95.1
BDV36773.1	STM_v1_0.STM2546	30.2	225	144	4	36	251	12	232	6.90e-23	94.7
BDV36773.1	iSDY_1059.SDY_2729	30.7	225	143	4	36	251	12	232	9.57e-23	94.4
BDV36773.1	iAF987.Gmet_0697	32.7	226	136	6	36	252	13	231	1.17e-22	94.0
BDV36773.1	iYL1228.KPN_02865	30.7	225	143	4	36	251	12	232	1.33e-22	94.0
BDV36773.1	iLJ478.TM1415	34.2	190	115	4	66	251	14	197	9.44e-23	93.6
BDV36775.1	iAF987.Gmet_0880	31.1	299	191	5	2	298	30	315	8.20e-33	126
BDV36780.1	iEK1008.Rv0125	31.5	260	139	8	108	346	71	312	4.79e-22	97.1
BDV36781.1	STM_v1_0.STM0353	58.7	748	300	4	79	821	9	752	1.17e-276	783
BDV36784.1	iJN1463.PP_4862	37.6	186	110	5	14	196	7	189	2.00e-15	73.6
BDV36784.1	STM_v1_0.STM1511	34.4	189	107	4	11	192	2	180	6.58e-15	72.0
BDV36784.1	iSynCJ816.SGL_RS07245	32.1	187	121	4	11	194	8	191	6.49e-15	72.0
BDV36784.1	iAF987.Gmet_1601	31.9	185	123	2	11	194	7	189	1.21e-14	71.2
BDV36784.1	iYS854.USA300HOU_RS06185	28.6	199	138	3	12	208	5	201	4.17e-14	69.7
BDV36784.1	iJN1463.PP_2794	29.3	239	152	6	12	239	16	248	2.30e-13	67.8
BDV36784.1	iCN718.ABAYE_RS09965	28.9	232	151	4	6	233	4	225	6.27e-13	66.6
BDV36784.1	iCN718.ABAYE_RS14915	28.1	203	140	2	7	208	3	200	7.08e-13	66.2
BDV36788.1	STM_v1_0.STM1375	37.9	145	83	3	152	291	91	233	1.29e-17	81.3
BDV36788.1	iML1515.b1678	36.6	145	85	3	152	291	91	233	2.13e-16	77.8
BDV36789.1	iEK1008.Rv2211c	30.9	55	38	0	11	65	70	124	2.02e-04	42.0
BDV36791.1	iAF692.Mbar_A1783	36.9	423	245	10	27	432	24	441	2.69e-71	232
BDV36792.1	iPC815.YPO3225	46.1	152	76	2	12	163	7	152	3.82e-43	140
BDV36792.1	iML1515.b0238	47.4	152	74	2	12	163	7	152	2.18e-42	138
BDV36792.1	iSbBS512_1146.SbBS512_E0235	47.4	152	74	2	12	163	7	152	2.18e-42	138
BDV36792.1	iSDY_1059.SDY_0479	47.4	152	74	2	12	163	7	152	2.18e-42	138
BDV36792.1	iSF_1195.SF0286	47.4	152	74	2	12	163	7	152	2.18e-42	138
BDV36792.1	iSSON_1240.SSON_0280	47.4	152	74	2	12	163	7	152	2.18e-42	138
BDV36792.1	iYL1228.KPN_00250	47.4	152	74	2	12	163	7	152	4.38e-42	137
BDV36792.1	STM_v1_0.STM0317	46.7	152	75	2	12	163	7	152	1.25e-41	136
BDV36793.1	iCHOv1.100774575	32.8	229	136	6	10	228	14	234	5.88e-25	102
BDV36793.1	iMM1415.319945	31.8	236	143	6	3	228	9	236	2.08e-24	100
BDV36795.1	iPC815.YPO1569	63.7	375	136	0	1	375	1	375	1.67e-170	480
BDV36795.1	iCN718.ABAYE_RS18840	62.4	375	141	0	1	375	1	375	9.75e-168	473
BDV36795.1	STM_v1_0.STM3694	61.9	375	143	0	1	375	1	375	2.53e-166	470
BDV36795.1	iJN1463.PP_4736	62.7	370	138	0	1	370	1	370	2.45e-165	467
BDV36795.1	iML1515.b3605	61.4	370	143	0	1	370	1	370	5.88e-165	467
BDV36795.1	iSbBS512_1146.SbBS512_E4031	61.4	370	143	0	1	370	1	370	5.88e-165	467
BDV36795.1	iSDY_1059.SDY_4038	61.4	370	143	0	1	370	1	370	5.88e-165	467
BDV36795.1	iSF_1195.SF3644	61.4	370	143	0	1	370	1	370	5.88e-165	467
BDV36795.1	iSSON_1240.SSON_3800	61.4	370	143	0	1	370	1	370	5.88e-165	467
BDV36795.1	iYL1228.KPN_03949	60.8	375	147	0	1	375	1	375	1.10e-164	466
BDV36796.1	iCHOv1.100769255	28.0	382	255	9	88	451	124	503	7.10e-39	147
BDV36796.1	iCHOv1.100761725	29.0	427	268	12	54	453	101	519	4.11e-38	145
BDV36796.1	iCHOv1.100755384	28.2	440	281	10	46	459	94	524	1.41e-37	144
BDV36796.1	iCHOv1.100773614	29.0	434	274	12	46	453	94	519	8.77e-36	138
BDV36796.1	iCHOv1.100774306	27.7	441	271	13	46	453	94	519	3.14e-35	137
BDV36796.1	iMM1415.72054	29.2	445	269	16	46	458	94	524	4.30e-35	136
BDV36796.1	iCHOv1.100768211	26.1	383	262	8	90	454	125	504	1.64e-34	134
BDV36796.1	iMM1415.64385	28.7	439	269	14	46	453	101	526	3.01e-34	134
BDV36796.1	iCHOv1.100767921	25.5	396	274	8	77	454	115	507	5.95e-34	133
BDV36796.1	iMM1415.208285	28.5	435	275	12	46	453	94	519	1.33e-33	132
BDV36797.1	iLJ478.TM0720	51.6	413	194	2	14	420	7	419	1.22e-142	413
BDV36797.1	iAF987.Gmet_1605	50.5	404	199	1	16	419	8	410	3.29e-142	411
BDV36797.1	iEK1008.Rv0070c	50.4	409	197	2	16	419	12	419	1.39e-138	402
BDV36797.1	iJN1463.PP_0671	50.6	405	198	2	16	419	12	415	2.81e-136	396
BDV36797.1	iJN1463.PP_0322	50.6	407	198	3	16	420	12	417	1.30e-134	392
BDV36797.1	iYO844.BSU36900	48.6	405	207	1	16	420	8	411	2.44e-134	391
BDV36797.1	iSynCJ816.SGL_RS04690	48.8	406	206	2	15	419	12	416	1.35e-131	385
BDV36797.1	iCN718.ABAYE_RS06300	49.1	407	206	1	14	419	9	415	3.91e-131	383
BDV36797.1	STM_v1_0.STM2555	48.0	406	208	2	16	419	12	416	3.91e-131	383
BDV36797.1	iYS854.USA300HOU_RS11410	49.4	405	203	2	16	419	8	411	4.69e-131	383
BDV36797.1	iPC815.YPO2907	48.3	406	207	2	16	419	12	416	2.55e-129	379
BDV36797.1	iEK1008.Rv1093	49.1	411	202	3	14	419	7	415	6.86e-129	378
BDV36797.1	iML1515.b2551	48.3	406	207	2	16	419	12	416	2.05e-128	376
BDV36797.1	iSbBS512_1146.SbBS512_E2916	48.3	406	207	2	16	419	12	416	2.05e-128	376
BDV36797.1	iSF_1195.SF2598	48.3	406	207	2	16	419	12	416	2.05e-128	376
BDV36797.1	iYL1228.KPN_02876	47.3	406	211	2	16	419	12	416	2.91e-128	376
BDV36797.1	iSDY_1059.SDY_2741	48.3	406	207	2	16	419	12	416	4.12e-128	375
BDV36797.1	iSSON_1240.SSON_2634	48.3	406	207	2	16	419	12	416	5.83e-128	375
BDV36797.1	iHN637.CLJU_RS05640	47.7	411	212	2	9	419	3	410	3.01e-127	373
BDV36798.1	iHN637.CLJU_RS06285	37.8	45	26	1	59	103	31	73	2.88e-04	36.6
BDV36799.1	iCN718.ABAYE_RS04670	45.3	338	177	6	33	365	38	372	1.63e-87	268
BDV36801.1	iJN1463.PP_3830	38.3	120	70	2	20	135	242	361	1.56e-12	63.5
BDV36801.1	iML1515.b0765	34.2	117	76	1	19	135	235	350	1.82e-11	60.5
BDV36801.1	iSbBS512_1146.SbBS512_E0686	34.2	117	76	1	19	135	235	350	1.82e-11	60.5
BDV36801.1	iSSON_1240.SSON_0717	34.2	117	76	1	19	135	235	350	1.82e-11	60.5
BDV36801.1	iSDY_1059.SDY_0712	33.3	117	77	1	19	135	235	350	6.29e-11	58.9
BDV36801.1	iSF_1195.SF0539	33.3	117	77	1	19	135	235	350	1.59e-10	57.8
BDV36808.1	iSynCJ816.SGL_RS15745	37.2	78	47	1	84	159	254	331	2.92e-05	44.3
BDV36813.1	iJN1463.PP_0058	37.9	190	116	2	44	232	52	240	6.38e-35	125
BDV36815.1	iJN1463.PP_2318	44.1	179	99	1	67	244	23	201	4.91e-43	144
BDV36816.1	iCN900.CD630_19470	45.1	206	111	1	18	221	22	227	1.80e-48	158
BDV36816.1	iJN1463.PP_4210	44.1	227	123	3	1	224	1	226	5.19e-45	158
BDV36816.1	iYO844.BSU30420	45.3	203	107	2	9	207	7	209	4.41e-47	155
BDV36816.1	iEK1008.Rv2564	39.7	214	126	2	10	221	8	220	2.13e-42	145
BDV36818.1	iAF987.Gmet_2455	43.4	320	181	0	18	337	1	320	7.48e-89	269
BDV36818.1	iJN1463.PP_0687	44.8	315	172	1	25	339	10	322	1.76e-84	258
BDV36818.1	iSbBS512_1146.SbBS512_E3583	43.3	323	182	1	17	339	2	323	1.06e-80	248
BDV36818.1	STM_v1_0.STM3305	44.2	321	178	1	17	337	2	321	5.98e-80	246
BDV36818.1	iML1515.b3187	43.3	321	181	1	17	337	2	321	8.46e-80	246
BDV36818.1	iSF_1195.SF3227	43.3	321	181	1	17	337	2	321	8.46e-80	246
BDV36818.1	iSSON_1240.SSON_3335	43.3	321	181	1	17	337	2	321	8.46e-80	246
BDV36818.1	iSDY_1059.SDY_3368	43.0	321	182	1	17	337	2	321	1.20e-79	245
BDV36818.1	iYL1228.KPN_03597	43.0	328	176	3	17	339	2	323	4.78e-79	244
BDV36843.1	iEK1008.Rv0486	30.0	357	193	12	72	398	116	445	1.13e-13	72.0
BDV36844.1	iML1515.b4093	27.9	129	82	4	25	148	22	144	6.35e-05	40.4
BDV36844.1	iCHOv1.100757665	32.1	84	55	2	57	139	65	147	5.39e-04	38.1
BDV36844.1	iIS312.TCDM_14202	28.8	118	71	4	6	117	10	120	4.49e-04	38.1
BDV36845.1	iCN718.ABAYE_RS16270	33.1	133	84	2	59	189	36	165	1.34e-11	60.5
BDV36849.1	iML1515.b3336	50.0	156	78	0	1	156	1	156	1.62e-51	161
BDV36849.1	iJN1463.PP_1082	47.4	156	82	0	1	156	1	156	1.30e-45	146
BDV36852.1	iYS854.USA300HOU_RS05220	27.2	305	199	8	83	374	89	383	1.03e-27	112
BDV36852.1	iLJ478.TM1255	26.4	326	212	9	61	374	67	376	1.29e-27	111
BDV36852.1	iIT341.HP0672	25.0	328	231	5	60	374	63	388	1.03e-26	109
BDV36852.1	iCN718.ABAYE_RS05270	26.0	323	225	5	60	368	65	387	4.65e-26	107
BDV36852.1	iYO844.BSU13580	25.9	320	220	6	55	361	61	376	7.52e-26	107
BDV36852.1	iYO844.BSU14000	28.6	311	201	9	76	372	76	379	1.19e-24	103
BDV36853.1	iLB1027_lipid.PHATRDRAFT_10852	26.4	159	91	6	131	279	25	167	5.51e-08	51.6
BDV36856.1	iYL1228.KPN_02718	43.9	239	126	5	63	299	37	269	7.93e-61	194
BDV36856.1	iSbBS512_1146.SbBS512_E2706	42.9	252	134	6	51	299	25	269	3.16e-60	192
BDV36856.1	iSDY_1059.SDY_2527	42.9	252	134	6	51	299	25	269	4.46e-60	192
BDV36856.1	iSSON_1240.SSON_2386	42.5	252	135	6	51	299	25	269	5.00e-59	189
BDV36856.1	iML1515.b2328	42.5	252	135	6	51	299	25	269	7.05e-59	189
BDV36856.1	iSF_1195.SF2404	42.5	252	135	6	51	299	25	269	7.05e-59	189
BDV36856.1	iPC815.YPO2752	43.4	242	128	6	60	299	34	268	7.26e-59	189
BDV36856.1	STM_v1_0.STM2383	42.1	252	136	6	51	299	25	269	1.41e-58	188
BDV36859.1	iCHOv1.100766004	39.4	203	122	1	27	229	15	216	1.59e-45	150
BDV36860.1	iJN1463.PP_4838	22.8	746	431	25	98	818	61	686	7.57e-20	94.4
BDV36862.1	iJN1463.PP_2469	50.7	345	161	4	1	344	1	337	3.27e-115	337
BDV36862.1	iCN718.ABAYE_RS15760	51.0	341	149	4	4	344	3	325	4.69e-112	329
BDV36862.1	STM_v1_0.STM1337	49.7	344	155	4	1	344	1	326	8.37e-108	318
BDV36862.1	iYL1228.KPN_02176	50.0	344	154	4	1	344	1	326	2.38e-107	317
BDV36862.1	iSbBS512_1146.SbBS512_E1956	49.7	344	155	4	1	344	1	326	4.78e-107	316
BDV36862.1	iSDY_1059.SDY_1809	49.4	344	156	4	1	344	1	326	6.76e-107	316
BDV36862.1	iSF_1195.SF1517	49.4	344	156	4	1	344	1	326	1.92e-106	315
BDV36862.1	iPC815.YPO2429	49.4	344	156	4	1	344	1	326	2.72e-106	314
BDV36862.1	iSSON_1240.SSON_1444	49.4	344	156	4	1	344	1	326	7.74e-106	313
BDV36862.1	iAF987.Gmet_1415	48.9	331	160	4	15	344	16	338	3.33e-102	304
BDV36867.1	iAF987.Gmet_2465	23.3	437	255	13	26	453	10	375	3.66e-22	99.4
BDV36870.1	iAF987.Gmet_3509	25.9	1078	710	24	9	1051	10	1033	2.72e-80	283
BDV36871.1	iML1515.b0463	27.9	344	223	5	54	378	37	374	7.54e-24	101
BDV36871.1	iSbBS512_1146.SbBS512_E3648	29.2	339	223	6	55	378	37	373	6.61e-24	101
BDV36871.1	iSF_1195.SF0408	27.9	344	223	5	54	378	37	374	1.03e-23	101
BDV36871.1	iSSON_1240.SSON_0450	27.6	344	224	5	54	378	37	374	1.91e-23	100
BDV36871.1	iML1515.b3265	28.9	339	224	6	55	378	37	373	2.29e-23	100
BDV36871.1	iSDY_1059.SDY_0456	27.8	342	226	5	54	378	37	374	4.81e-23	99.4
BDV36871.1	STM_v1_0.STM3390	26.9	346	240	2	55	387	37	382	5.79e-23	99.0
BDV36872.1	iJN1463.PP_3427	30.3	479	300	7	40	514	14	462	1.39e-44	163
BDV36872.1	iJN1463.PP_4211	27.5	498	318	10	31	519	5	468	7.32e-40	150
BDV36878.1	iJN1463.PP_0812	46.6	247	132	0	32	278	28	274	1.13e-77	238
BDV36878.1	iYL1228.KPN_00394	48.4	221	113	1	32	251	17	237	1.14e-77	238
BDV36878.1	iML1515.b0432	47.6	233	116	2	20	251	22	249	3.41e-77	237
BDV36878.1	iSbBS512_1146.SbBS512_E0354	47.6	233	116	2	20	251	22	249	3.41e-77	237
BDV36878.1	iSSON_1240.SSON_0415	47.6	233	116	2	20	251	22	249	3.41e-77	237
BDV36878.1	STM_v1_0.STM0443	47.0	236	119	2	17	251	19	249	1.06e-76	236
BDV36878.1	iPC815.YPO3164	42.5	285	154	6	16	296	18	296	4.24e-76	234
BDV36879.1	STM_v1_0.STM0442	60.1	652	256	2	1	651	1	649	9.63e-302	836
BDV36879.1	iYL1228.KPN_00393	60.6	650	252	2	1	649	1	647	2.75e-301	835
BDV36879.1	iML1515.b0431	59.4	652	261	2	1	651	1	649	1.72e-297	825
BDV36879.1	iSSON_1240.SSON_0414	59.4	652	261	2	1	651	1	649	1.72e-297	825
BDV36879.1	iSbBS512_1146.SbBS512_E0353	59.2	652	262	2	1	651	1	649	4.01e-296	822
BDV36879.1	iPC815.YPO3165	59.8	650	257	2	1	649	1	647	1.08e-293	816
BDV36879.1	iJN1463.PP_0813	59.8	656	260	2	1	655	1	653	4.62e-290	807
BDV36879.1	iCN718.ABAYE_RS07350	58.0	653	269	3	1	652	4	652	1.84e-282	787
BDV36880.1	iML1515.b0430	45.5	209	106	2	5	213	2	202	1.15e-56	178
BDV36880.1	iSSON_1240.SSON_0413	45.5	209	106	2	5	213	2	202	1.15e-56	178
BDV36880.1	iSbBS512_1146.SbBS512_E0352	45.5	209	106	2	5	213	2	202	1.63e-56	177
BDV36880.1	iYL1228.KPN_00392	44.5	209	107	2	5	213	2	201	6.34e-56	176
BDV36880.1	STM_v1_0.STM0441	44.0	209	109	2	5	213	2	202	1.31e-55	175
BDV36880.1	iJN1463.PP_0814	47.2	176	93	0	39	214	31	206	1.21e-51	165
BDV36880.1	iPC815.YPO3166	43.7	190	107	0	24	213	13	202	4.45e-51	164
BDV36881.1	iPC815.YPO3167	38.6	101	62	0	20	120	7	107	1.20e-15	72.0
BDV36882.1	iAF692.Mbar_A1916	25.3	372	243	13	223	588	213	555	1.54e-19	92.0
BDV36883.1	iAF987.Gmet_2618	43.1	239	123	5	11	242	2	234	9.32e-51	165
BDV36884.1	iML1515.b3697	28.5	284	163	11	8	269	4	269	4.14e-17	78.6
BDV36885.1	iJN1463.PP_4042	48.6	506	246	5	10	510	1	497	4.93e-166	479
BDV36885.1	iAF987.Gmet_2619	47.5	518	246	8	10	517	1	502	1.23e-153	448
BDV36886.1	iJN1463.PP_4043	68.9	325	100	1	1	324	1	325	1.03e-160	451
BDV36887.1	iEK1008.Rv1448c	45.5	352	190	2	7	357	11	361	4.19e-94	301
BDV36888.1	iYO844.BSU17890	52.7	677	302	4	10	683	4	665	1.37e-259	730
BDV36888.1	iSynCJ816.SGL_RS05660	53.7	680	293	9	9	683	7	669	3.77e-255	719
BDV36893.1	iYO844.BSU18670	47.2	352	181	3	30	381	24	370	3.87e-122	358
BDV36893.1	iYO844.BSU33240	49.7	346	170	3	37	382	22	363	4.35e-122	358
BDV36895.1	iMM1415.15930	26.4	368	235	8	33	368	37	400	7.09e-34	129
BDV36895.1	iCHOv1.100754402	26.5	359	234	7	37	368	38	393	4.44e-33	127
BDV36897.1	iLB1027_lipid.PHATRDRAFT_29488	30.4	313	186	7	87	373	157	463	6.54e-32	125
BDV36899.1	iML1515.b1683	62.4	484	160	4	19	489	21	495	1.24e-218	611
BDV36899.1	iSSON_1240.SSON_1473	62.4	484	160	4	19	489	34	508	1.97e-218	611
BDV36899.1	iSF_1195.SF1713	62.2	484	161	4	19	489	21	495	2.03e-217	608
BDV36900.1	iML1515.b1682	60.6	241	95	0	1	241	1	241	5.68e-98	286
BDV36900.1	iSDY_1059.SDY_1913	60.6	241	95	0	1	241	1	241	2.30e-97	284
BDV36900.1	iSSON_1240.SSON_1474	60.2	241	96	0	1	241	1	241	9.32e-97	283
BDV36900.1	iSF_1195.SF1712	59.8	241	97	0	1	241	1	241	2.66e-96	281
BDV36900.1	iYS854.USA300HOU_RS04515	55.2	241	106	1	2	242	5	243	1.40e-87	259
BDV36901.1	iSSON_1240.SSON_1475	31.0	403	246	10	16	391	17	414	2.12e-36	137
BDV36901.1	iSF_1195.SF1711	30.8	403	247	10	16	391	17	414	4.06e-36	136
BDV36901.1	iML1515.b1681	30.8	403	247	10	16	391	17	414	5.61e-36	136
BDV36902.1	iCN718.ABAYE_RS11400	50.0	408	204	0	2	409	236	643	1.88e-136	405
BDV36902.1	iML1515.b1680	50.8	394	192	2	13	405	2	394	8.94e-134	389
BDV36902.1	iSSON_1240.SSON_1476	50.9	393	191	2	14	405	3	394	8.94e-134	389
BDV36902.1	iSbBS512_1146.SbBS512_E1881	50.6	393	192	2	14	405	3	394	2.91e-132	385
BDV36902.1	iYS854.USA300HOU_RS04525	47.9	405	210	1	14	417	9	413	5.75e-132	385
BDV36902.1	iSynCJ816.SGL_RS15265	47.3	404	210	1	17	417	11	414	1.51e-130	382
BDV36908.1	iJN1463.PP_3737	43.1	313	176	2	10	321	5	316	4.92e-86	261
BDV36919.1	iMM1415.66841	26.1	402	257	12	4	374	66	458	2.98e-24	105
BDV36919.1	iCHOv1.100763190	25.9	402	258	12	4	374	67	459	1.74e-23	102
BDV36919.1	iAT_PLT_636.2110	25.2	408	253	12	4	374	67	459	1.01e-22	100
BDV36920.1	iAF987.Gmet_2257	49.8	333	163	2	20	351	101	430	2.52e-110	329
BDV36920.1	iAF987.Gmet_0684	50.2	331	161	2	20	350	104	430	1.67e-108	324
BDV36920.1	iAF987.Gmet_2066	46.1	332	176	1	18	349	99	427	3.71e-100	303
BDV36921.1	iAF987.Gmet_2258	51.0	239	116	1	1	239	1	238	1.01e-79	241
BDV36921.1	iAF987.Gmet_0683	48.6	249	124	3	1	248	1	246	1.25e-75	231
BDV36921.1	iAF987.Gmet_2067	46.4	248	129	3	1	248	1	244	2.47e-72	223
BDV36923.1	iJN1463.PP_0840	52.3	216	93	2	31	236	5	220	1.42e-73	225
BDV36923.1	iCN718.ABAYE_RS11130	51.4	222	95	2	31	239	5	226	3.14e-72	222
BDV36923.1	iAF987.Gmet_0870	49.5	222	106	2	31	249	5	223	1.68e-71	218
BDV36923.1	iYO844.BSU00930	47.9	215	108	1	29	243	4	214	1.80e-66	205
BDV36923.1	iAF692.Mbar_A2421	49.8	215	104	1	31	245	3	213	6.84e-65	204
BDV36924.1	iAF987.Gmet_0692	42.8	362	206	1	1	361	11	372	5.57e-91	278
BDV36924.1	iCN900.CD630_08320	41.9	372	215	1	3	373	16	387	1.71e-87	269
BDV36924.1	iAF692.Mbar_A0217	42.3	338	195	0	6	343	1	338	3.62e-80	253
BDV36925.1	iYS854.USA300HOU_RS04660	35.6	104	67	0	2	105	4	107	1.60e-19	76.6
BDV36925.1	iJN1463.PP_0844	38.7	106	62	3	2	106	3	106	2.17e-17	70.9
BDV36925.1	iML1515.b2528	40.0	105	60	3	2	105	3	105	8.71e-17	69.3
BDV36925.1	iSbBS512_1146.SbBS512_E2903	40.0	105	60	3	2	105	5	107	9.16e-17	69.3
BDV36925.1	iSDY_1059.SDY_2724	40.0	105	60	3	2	105	3	105	8.71e-17	69.3
BDV36925.1	iSF_1195.SF2575	40.0	105	60	3	2	105	3	105	8.71e-17	69.3
BDV36925.1	iSSON_1240.SSON_2610	40.0	105	60	3	2	105	3	105	8.71e-17	69.3
BDV36927.1	iAF987.Gmet_0662	72.8	283	75	2	3	284	1	282	1.33e-148	417
BDV36929.1	iAF987.Gmet_2080	42.3	78	44	1	35	111	36	113	6.12e-12	60.5
BDV36930.1	iYS854.USA300HOU_RS04825	38.8	98	60	0	27	124	3	100	1.19e-21	82.4
BDV36933.1	iAM_Pf480.PF3D7_0720400	31.4	105	50	5	1	96	89	180	4.67e-07	47.4
BDV36942.1	iHN637.CLJU_RS18480	34.3	102	55	4	1	100	1	92	8.06e-08	48.1
BDV36942.1	iSynCJ816.SGL_RS08340	32.3	93	56	2	3	92	6	94	2.30e-06	43.9
BDV36943.1	iAF987.Gmet_0886	32.2	376	245	3	22	387	5	380	1.04e-54	185
BDV36943.1	STM_v1_0.STM2297	31.6	374	242	5	22	385	10	379	3.09e-52	178
BDV36943.1	iML1515.b2253	31.2	375	244	6	22	386	4	374	1.44e-51	176
BDV36943.1	iPC815.YPO2422	33.1	369	233	6	21	379	3	367	1.63e-51	176
BDV36943.1	iSSON_1240.SSON_2314	31.2	375	244	6	22	386	15	385	7.19e-51	175
BDV36943.1	iYL1228.KPN_03847	32.0	366	235	6	34	389	5	366	5.97e-51	174
BDV36943.1	iAF987.Gmet_2351	35.0	357	217	8	34	388	20	363	1.24e-48	168
BDV36943.1	iSF_1195.SF2332	31.0	365	238	6	32	386	3	363	1.82e-48	168
BDV36948.1	iAF987.Gmet_0673	37.8	90	53	1	385	471	1	90	1.37e-12	63.9
BDV36951.1	iAF987.Gmet_0992	50.7	381	184	3	1	379	1	379	2.39e-124	364
BDV36952.1	iYS854.USA300HOU_RS04640	33.8	68	44	1	20	86	12	79	5.47e-08	45.8
